location,id,date,station_number,level__m
Bulo Burti,177318,24/05/2022,sh002,4.12
Bulo Burti,177317,23/05/2022,sh002,4.22
Bulo Burti,177316,22/05/2022,sh002,4.3
Bulo Burti,177315,21/05/2022,sh002,4.44
Bulo Burti,177314,20/05/2022,sh002,4.68
Bulo Burti,177313,19/05/2022,sh002,4.9
Bulo Burti,177312,18/05/2022,sh002,5.02
Bulo Burti,177311,17/05/2022,sh002,4.84
Bulo Burti,177310,16/05/2022,sh002,4.75
Bulo Burti,177309,15/05/2022,sh002,4.62
Bulo Burti,177308,14/05/2022,sh002,4.51
Bulo Burti,177307,13/05/2022,sh002,4.35
Bulo Burti,177306,12/5/2022,sh002,4.2
Bulo Burti,177305,11/5/2022,sh002,4.2
Bulo Burti,177304,10/5/2022,sh002,3.95
Bulo Burti,177303,9/5/2022,sh002,3.72
Bulo Burti,177302,8/5/2022,sh002,3.5
Bulo Burti,177301,7/5/2022,sh002,3.33
Bulo Burti,177300,6/5/2022,sh002,3.08
Bulo Burti,177299,5/5/2022,sh002,2.88
Bulo Burti,177298,4/5/2022,sh002,2.7
Bulo Burti,177297,3/5/2022,sh002,2.52
Bulo Burti,177296,2/5/2022,sh002,2.3
Bulo Burti,177295,1/5/2022,sh002,2.09
Bulo Burti,177294,30/04/2022,sh002,1.88
Bulo Burti,177293,29/04/2022,sh002,1.6
Bulo Burti,177292,28/04/2022,sh002,1.48
Bulo Burti,177291,27/04/2022,sh002,1.46
Bulo Burti,177290,26/04/2022,sh002,1.44
Bulo Burti,177289,25/04/2022,sh002,1.4
Bulo Burti,177288,24/04/2022,sh002,1.4
Bulo Burti,177287,23/04/2022,sh002,1.38
Bulo Burti,177286,22/04/2022,sh002,1.38
Bulo Burti,177285,21/04/2022,sh002,1.38
Bulo Burti,177284,20/04/2022,sh002,1.38
Bulo Burti,177283,19/04/2022,sh002,1.35
Bulo Burti,177282,18/04/2022,sh002,1.35
Bulo Burti,177281,17/04/2022,sh002,1.35
Bulo Burti,177280,16/04/2022,sh002,1.36
Bulo Burti,177279,15/04/2022,sh002,1.32
Bulo Burti,177278,14/04/2022,sh002,1.28
Bulo Burti,177277,13/04/2022,sh002,1.28
Bulo Burti,177276,12/4/2022,sh002,1.25
Bulo Burti,177275,11/4/2022,sh002,1.28
Bulo Burti,177274,10/4/2022,sh002,1.28
Bulo Burti,177273,9/4/2022,sh002,1.28
Bulo Burti,177272,8/4/2022,sh002,1.28
Bulo Burti,177271,7/4/2022,sh002,1.25
Bulo Burti,177270,6/4/2022,sh002,1.25
Bulo Burti,177269,5/4/2022,sh002,1.25
Bulo Burti,177268,4/4/2022,sh002,1.25
Bulo Burti,177267,3/4/2022,sh002,1.25
Bulo Burti,177266,2/4/2022,sh002,1.25
Bulo Burti,177265,1/4/2022,sh002,1.25
Bulo Burti,177264,31/03/2022,sh002,1.25
Bulo Burti,177263,30/03/2022,sh002,1.28
Bulo Burti,177262,29/03/2022,sh002,1.28
Bulo Burti,177261,28/03/2022,sh002,1.24
Bulo Burti,177260,27/03/2022,sh002,1.24
Bulo Burti,177259,26/03/2022,sh002,1.24
Bulo Burti,177258,25/03/2022,sh002,1.24
Bulo Burti,177257,24/03/2022,sh002,1.24
Bulo Burti,177256,23/03/2022,sh002,1.24
Bulo Burti,177255,22/03/2022,sh002,1.24
Bulo Burti,177254,21/03/2022,sh002,1.24
Bulo Burti,177253,20/03/2022,sh002,1.26
Bulo Burti,177252,19/03/2022,sh002,1.26
Bulo Burti,177251,18/03/2022,sh002,1.26
Bulo Burti,177250,17/03/2022,sh002,1.26
Bulo Burti,177249,16/03/2022,sh002,1.26
Bulo Burti,177248,15/03/2022,sh002,1.26
Bulo Burti,177247,14/03/2022,sh002,1.26
Bulo Burti,177246,13/03/2022,sh002,1.26
Bulo Burti,177245,12/3/2022,sh002,1.26
Bulo Burti,177244,11/3/2022,sh002,1.26
Bulo Burti,177243,10/3/2022,sh002,1.26
Bulo Burti,177242,9/3/2022,sh002,1.26
Bulo Burti,177241,8/3/2022,sh002,1.28
Bulo Burti,177240,7/3/2022,sh002,1.28
Bulo Burti,177239,6/3/2022,sh002,1.28
Bulo Burti,177238,5/3/2022,sh002,1.25
Bulo Burti,177237,4/3/2022,sh002,1.25
Bulo Burti,177236,3/3/2022,sh002,1.25
Bulo Burti,177235,2/3/2022,sh002,1.25
Bulo Burti,177234,1/3/2022,sh002,1.25
Bulo Burti,177233,28/02/2022,sh002,1.25
Bulo Burti,177232,27/02/2022,sh002,1.25
Bulo Burti,177231,26/02/2022,sh002,1.25
Bulo Burti,177230,25/02/2022,sh002,1.25
Bulo Burti,177229,24/02/2022,sh002,1.25
Bulo Burti,177228,23/02/2022,sh002,1.25
Bulo Burti,177227,22/02/2022,sh002,1.25
Bulo Burti,177226,21/02/2022,sh002,1.25
Bulo Burti,177225,20/02/2022,sh002,1.25
Bulo Burti,177224,19/02/2022,sh002,1.25
Bulo Burti,177223,18/02/2022,sh002,1.25
Bulo Burti,177222,17/02/2022,sh002,1.25
Bulo Burti,177221,16/02/2022,sh002,1.28
Bulo Burti,177220,15/02/2022,sh002,1.28
Bulo Burti,177219,14/02/2022,sh002,1.28
Bulo Burti,177218,13/02/2022,sh002,1.28
Bulo Burti,177217,12/2/2022,sh002,1.28
Bulo Burti,177216,11/2/2022,sh002,1.28
Bulo Burti,177215,10/2/2022,sh002,1.28
Bulo Burti,177214,9/2/2022,sh002,1.28
Bulo Burti,177213,8/2/2022,sh002,1.3
Bulo Burti,177212,7/2/2022,sh002,1.3
Bulo Burti,177211,6/2/2022,sh002,1.3
Bulo Burti,177210,5/2/2022,sh002,1.3
Bulo Burti,177209,4/2/2022,sh002,1.3
Bulo Burti,177208,3/2/2022,sh002,1.32
Bulo Burti,177207,2/2/2022,sh002,1.32
Bulo Burti,177206,1/2/2022,sh002,1.32
Bulo Burti,177205,31/01/2022,sh002,1.32
Bulo Burti,177204,30/01/2022,sh002,1.32
Bulo Burti,177203,29/01/2022,sh002,1.34
Bulo Burti,177202,28/01/2022,sh002,1.34
Bulo Burti,177201,27/01/2022,sh002,1.34
Bulo Burti,177200,26/01/2022,sh002,1.34
Bulo Burti,177199,25/01/2022,sh002,1.36
Bulo Burti,177198,24/01/2022,sh002,1.36
Bulo Burti,177197,23/01/2022,sh002,1.36
Bulo Burti,177196,22/01/2022,sh002,1.36
Bulo Burti,177195,21/01/2022,sh002,1.37
Bulo Burti,177194,20/01/2022,sh002,1.37
Bulo Burti,177193,19/01/2022,sh002,1.37
Bulo Burti,177192,18/01/2022,sh002,1.37
Bulo Burti,177191,17/01/2022,sh002,1.37
Bulo Burti,177190,16/01/2022,sh002,1.39
Bulo Burti,177189,15/01/2022,sh002,1.39
Bulo Burti,177188,14/01/2022,sh002,1.39
Bulo Burti,177187,13/01/2022,sh002,1.4
Bulo Burti,177186,12/1/2022,sh002,1.4
Bulo Burti,177185,11/1/2022,sh002,1.4
Bulo Burti,177184,10/1/2022,sh002,1.4
Bulo Burti,177183,9/1/2022,sh002,1.4
Bulo Burti,177182,8/1/2022,sh002,1.4
Bulo Burti,177181,7/1/2022,sh002,1.4
Bulo Burti,177180,6/1/2022,sh002,1.4
Bulo Burti,177179,5/1/2022,sh002,1.4
Bulo Burti,177178,4/1/2022,sh002,1.4
Bulo Burti,177177,3/1/2022,sh002,1.42
Bulo Burti,177176,2/1/2022,sh002,1.42
Bulo Burti,177175,1/1/2022,sh002,1.42
Bulo Burti,177174,31/12/2021,sh002,1.44
Bulo Burti,177173,30/12/2021,sh002,1.44
Bulo Burti,177172,29/12/2021,sh002,1.44
Bulo Burti,177171,28/12/2021,sh002,1.44
Bulo Burti,177170,27/12/2021,sh002,1.44
Bulo Burti,177169,26/12/2021,sh002,1.45
Bulo Burti,177168,25/12/2021,sh002,1.45
Bulo Burti,177167,24/12/2021,sh002,1.45
Bulo Burti,177166,23/12/2021,sh002,1.45
Bulo Burti,177165,22/12/2021,sh002,1.47
Bulo Burti,177164,21/12/2021,sh002,1.47
Bulo Burti,177163,20/12/2021,sh002,1.48
Bulo Burti,177162,19/12/2021,sh002,1.48
Bulo Burti,177161,18/12/2021,sh002,1.48
Bulo Burti,177160,17/12/2021,sh002,1.48
Bulo Burti,177159,16/12/2021,sh002,1.5
Bulo Burti,177158,15/12/2021,sh002,1.5
Bulo Burti,177157,14/12/2021,sh002,1.5
Bulo Burti,177156,13/12/2021,sh002,1.54
Bulo Burti,177155,12/12/2021,sh002,1.57
Bulo Burti,177154,11/12/2021,sh002,1.62
Bulo Burti,177153,10/12/2021,sh002,1.68
Bulo Burti,177152,9/12/2021,sh002,1.72
Bulo Burti,177151,8/12/2021,sh002,1.77
Bulo Burti,177150,7/12/2021,sh002,1.81
Bulo Burti,177149,6/12/2021,sh002,1.85
Bulo Burti,177148,5/12/2021,sh002,1.9
Bulo Burti,177147,4/12/2021,sh002,1.94
Bulo Burti,177146,3/12/2021,sh002,2
Bulo Burti,177145,2/12/2021,sh002,2.05
Bulo Burti,177144,1/12/2021,sh002,2.12
Bulo Burti,177143,30/11/2021,sh002,2.18
Bulo Burti,177142,29/11/2021,sh002,2.23
Bulo Burti,177141,28/11/2021,sh002,2.3
Bulo Burti,177140,27/11/2021,sh002,2.36
Bulo Burti,177139,26/11/2021,sh002,2.4
Bulo Burti,177138,25/11/2021,sh002,2.45
Bulo Burti,177137,24/11/2021,sh002,2.48
Bulo Burti,177136,23/11/2021,sh002,2.51
Bulo Burti,177135,22/11/2021,sh002,2.55
Bulo Burti,177134,21/11/2021,sh002,2.6
Bulo Burti,177133,20/11/2021,sh002,2.66
Bulo Burti,177132,19/11/2021,sh002,2.69
Bulo Burti,177131,18/11/2021,sh002,2.74
Bulo Burti,177130,17/11/2021,sh002,2.78
Bulo Burti,177129,16/11/2021,sh002,2.83
Bulo Burti,177128,15/11/2021,sh002,2.9
Bulo Burti,177127,14/11/2021,sh002,3.02
Bulo Burti,177126,13/11/2021,sh002,3.11
Bulo Burti,177125,12/11/2021,sh002,3.22
Bulo Burti,177124,11/11/2021,sh002,3.3
Bulo Burti,177123,10/11/2021,sh002,3.42
Bulo Burti,177122,9/11/2021,sh002,3.55
Bulo Burti,177121,8/11/2021,sh002,3.7
Bulo Burti,177120,7/11/2021,sh002,3.8
Bulo Burti,177119,6/11/2021,sh002,3.88
Bulo Burti,177118,5/11/2021,sh002,3.95
Bulo Burti,177117,4/11/2021,sh002,4.12
Bulo Burti,177116,3/11/2021,sh002,4.3
Bulo Burti,177115,2/11/2021,sh002,4.46
Bulo Burti,177114,1/11/2021,sh002,4.6
Bulo Burti,177113,31/10/2021,sh002,4.72
Bulo Burti,177112,30/10/2021,sh002,4.75
Bulo Burti,177111,29/10/2021,sh002,4.78
Bulo Burti,177110,28/10/2021,sh002,4.84
Bulo Burti,177109,27/10/2021,sh002,4.9
Bulo Burti,177108,26/10/2021,sh002,4.88
Bulo Burti,177107,25/10/2021,sh002,4.85
Bulo Burti,177106,24/10/2021,sh002,4.8
Bulo Burti,177105,23/10/2021,sh002,4.72
Bulo Burti,177104,22/10/2021,sh002,4.67
Bulo Burti,177103,21/10/2021,sh002,4.6
Bulo Burti,177102,20/10/2021,sh002,4.51
Bulo Burti,177101,19/10/2021,sh002,4.44
Bulo Burti,177100,18/10/2021,sh002,4.4
Bulo Burti,177099,17/10/2021,sh002,4.3
Bulo Burti,177098,16/10/2021,sh002,4.24
Bulo Burti,177097,15/10/2021,sh002,4.2
Bulo Burti,177096,14/10/2021,sh002,4.25
Bulo Burti,177095,13/10/2021,sh002,4.28
Bulo Burti,177094,12/10/2021,sh002,4.28
Bulo Burti,177093,11/10/2021,sh002,4.32
Bulo Burti,177092,10/10/2021,sh002,4.4
Bulo Burti,177091,9/10/2021,sh002,4.36
Bulo Burti,177090,8/10/2021,sh002,4.33
Bulo Burti,177089,7/10/2021,sh002,4.3
Bulo Burti,177088,6/10/2021,sh002,4.26
Bulo Burti,177087,5/10/2021,sh002,4.24
Bulo Burti,177086,4/10/2021,sh002,4.2
Bulo Burti,177085,3/10/2021,sh002,4.15
Bulo Burti,177084,2/10/2021,sh002,4.22
Bulo Burti,177083,1/10/2021,sh002,4.29
Bulo Burti,177082,30/09/2021,sh002,4.36
Bulo Burti,177081,29/09/2021,sh002,4.42
Bulo Burti,177080,28/09/2021,sh002,4.38
Bulo Burti,177079,27/09/2021,sh002,4.33
Bulo Burti,177078,26/09/2021,sh002,4.28
Bulo Burti,177077,25/09/2021,sh002,4.22
Bulo Burti,177076,24/09/2021,sh002,4.15
Bulo Burti,177075,23/09/2021,sh002,4.1
Bulo Burti,177074,22/09/2021,sh002,4.04
