region,district,value,month,indicator
Bakool,Waajid,7.161,2009-08-01,rainfall
Bakool,Rab Dhuure,2.323,2009-08-01,rainfall
Lower Shabelle,Marka,6.642,2009-09-01,rainfall
Lower Shabelle,Afgooye,5.41,2009-09-01,rainfall
Lower Shabelle,Baraawe,11.581,2009-09-01,rainfall
Lower Shabelle,Kurtunwaarey,9.958,2009-09-01,rainfall
Lower Shabelle,Qoryooley,7.59,2009-09-01,rainfall
Lower Shabelle,Sablaale,14.243,2009-09-01,rainfall
Lower Shabelle,Wanla Weyn,4.451,2009-09-01,rainfall
Bay,Baydhaba,5.836,2009-09-01,rainfall
Bay,Buur Hakaba,8.878,2009-09-01,rainfall
Bay,Diinsoor,10.133,2009-09-01,rainfall
Bay,Qansax Dheere,3.469,2009-09-01,rainfall
Bakool,Xudur,12.839,2009-09-01,rainfall
Bakool,Ceel Barde,7.617,2009-09-01,rainfall
Bakool,Tayeeglow,6.863,2009-09-01,rainfall
Bakool,Waajid,7.041,2009-09-01,rainfall
Bakool,Rab Dhuure,5.166,2009-09-01,rainfall
Lower Shabelle,Marka,46.384,2009-10-01,rainfall
Lower Shabelle,Afgooye,137.021,2009-10-01,rainfall
Lower Shabelle,Baraawe,79.528,2009-10-01,rainfall
Lower Shabelle,Kurtunwaarey,181.538,2009-10-01,rainfall
Lower Shabelle,Qoryooley,157.81,2009-10-01,rainfall
Lower Shabelle,Sablaale,246.693,2009-10-01,rainfall
Lower Shabelle,Wanla Weyn,209.724,2009-10-01,rainfall
Bay,Baydhaba,253.782,2009-10-01,rainfall
Bay,Buur Hakaba,241.377,2009-10-01,rainfall
Bay,Diinsoor,192.302,2009-10-01,rainfall
Bay,Qansax Dheere,195.864,2009-10-01,rainfall
Bakool,Xudur,183.403,2009-10-01,rainfall
Bakool,Ceel Barde,138.25,2009-10-01,rainfall
Bakool,Tayeeglow,155.218,2009-10-01,rainfall
Bakool,Waajid,232.577,2009-10-01,rainfall
Bakool,Rab Dhuure,190.749,2009-10-01,rainfall
Lower Shabelle,Marka,23.775,2009-11-01,rainfall
Lower Shabelle,Afgooye,48.178,2009-11-01,rainfall
Lower Shabelle,Baraawe,16.703,2009-11-01,rainfall
Lower Shabelle,Kurtunwaarey,33.557,2009-11-01,rainfall
Lower Shabelle,Qoryooley,34.227,2009-11-01,rainfall
Lower Shabelle,Sablaale,32.07,2009-11-01,rainfall
Lower Shabelle,Wanla Weyn,35.561,2009-11-01,rainfall
Bay,Baydhaba,35.98,2009-11-01,rainfall
Bay,Buur Hakaba,31.515,2009-11-01,rainfall
Bay,Diinsoor,41.046,2009-11-01,rainfall
Bay,Qansax Dheere,40.623,2009-11-01,rainfall
Bakool,Xudur,15.513,2009-11-01,rainfall
Bakool,Ceel Barde,14.544,2009-11-01,rainfall
Bakool,Tayeeglow,22.129,2009-11-01,rainfall
Bakool,Waajid,24.533,2009-11-01,rainfall
Bakool,Rab Dhuure,23.225,2009-11-01,rainfall
Lower Shabelle,Marka,6.764,2009-12-01,rainfall
Lower Shabelle,Afgooye,15.561,2009-12-01,rainfall
Lower Shabelle,Baraawe,11.031,2009-12-01,rainfall
Lower Shabelle,Kurtunwaarey,23.421,2009-12-01,rainfall
Lower Shabelle,Qoryooley,16.33,2009-12-01,rainfall
Lower Shabelle,Sablaale,31.45,2009-12-01,rainfall
Lower Shabelle,Wanla Weyn,12.695,2009-12-01,rainfall
Bay,Baydhaba,8.701,2009-12-01,rainfall
Bay,Buur Hakaba,13.6,2009-12-01,rainfall
Bay,Diinsoor,20.444,2009-12-01,rainfall
Bay,Qansax Dheere,16.814,2009-12-01,rainfall
Bakool,Xudur,0.952,2009-12-01,rainfall
Bakool,Ceel Barde,0.652,2009-12-01,rainfall
Bakool,Tayeeglow,3.149,2009-12-01,rainfall
Bakool,Waajid,2.73,2009-12-01,rainfall
Bakool,Rab Dhuure,2.294,2009-12-01,rainfall
Lower Shabelle,Marka,0.684,2010-01-01,rainfall
Lower Shabelle,Afgooye,1.204,2010-01-01,rainfall
Lower Shabelle,Baraawe,0.355,2010-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.586,2010-01-01,rainfall
Lower Shabelle,Qoryooley,0.622,2010-01-01,rainfall
Lower Shabelle,Sablaale,0.591,2010-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.548,2010-01-01,rainfall
Bay,Baydhaba,0.901,2010-01-01,rainfall
Bay,Buur Hakaba,0.751,2010-01-01,rainfall
Bay,Diinsoor,0.712,2010-01-01,rainfall
Bay,Qansax Dheere,0.793,2010-01-01,rainfall
Bakool,Xudur,0.411,2010-01-01,rainfall
Bakool,Ceel Barde,0.685,2010-01-01,rainfall
Bakool,Tayeeglow,0.588,2010-01-01,rainfall
Bakool,Waajid,0.485,2010-01-01,rainfall
Bakool,Rab Dhuure,0.329,2010-01-01,rainfall
Lower Shabelle,Marka,0.252,2010-02-01,rainfall
Lower Shabelle,Afgooye,0.803,2010-02-01,rainfall
Lower Shabelle,Baraawe,0.389,2010-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.735,2010-02-01,rainfall
Lower Shabelle,Qoryooley,0.553,2010-02-01,rainfall
Lower Shabelle,Sablaale,0.932,2010-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.669,2010-02-01,rainfall
Bay,Baydhaba,3.365,2010-02-01,rainfall
Bay,Buur Hakaba,1.976,2010-02-01,rainfall
Bay,Diinsoor,3.541,2010-02-01,rainfall
Bay,Qansax Dheere,3.977,2010-02-01,rainfall
Bakool,Xudur,1.475,2010-02-01,rainfall
Bakool,Ceel Barde,2.167,2010-02-01,rainfall
Bakool,Tayeeglow,1.808,2010-02-01,rainfall
Bakool,Waajid,3.046,2010-02-01,rainfall
Bakool,Rab Dhuure,2.657,2010-02-01,rainfall
Lower Shabelle,Marka,4.726,2010-03-01,rainfall
Lower Shabelle,Afgooye,7.575,2010-03-01,rainfall
Lower Shabelle,Baraawe,3.095,2010-03-01,rainfall
Lower Shabelle,Kurtunwaarey,26.319,2010-03-01,rainfall
Lower Shabelle,Qoryooley,12.527,2010-03-01,rainfall
Lower Shabelle,Sablaale,37.326,2010-03-01,rainfall
Lower Shabelle,Wanla Weyn,23.512,2010-03-01,rainfall
Bay,Baydhaba,103.578,2010-03-01,rainfall
Bay,Buur Hakaba,54.201,2010-03-01,rainfall
Bay,Diinsoor,96.546,2010-03-01,rainfall
Bay,Qansax Dheere,121.903,2010-03-01,rainfall
Bakool,Xudur,52.12,2010-03-01,rainfall
Bakool,Ceel Barde,48.603,2010-03-01,rainfall
Bakool,Tayeeglow,45.145,2010-03-01,rainfall
Bakool,Waajid,122.789,2010-03-01,rainfall
Bakool,Rab Dhuure,121.489,2010-03-01,rainfall
Lower Shabelle,Marka,81.936,2010-04-01,rainfall
Lower Shabelle,Afgooye,112.2,2010-04-01,rainfall
Lower Shabelle,Baraawe,120.37,2010-04-01,rainfall
Lower Shabelle,Kurtunwaarey,165.987,2010-04-01,rainfall
Lower Shabelle,Qoryooley,162.124,2010-04-01,rainfall
Lower Shabelle,Sablaale,184.089,2010-04-01,rainfall
Lower Shabelle,Wanla Weyn,118.587,2010-04-01,rainfall
Bay,Baydhaba,146.914,2010-04-01,rainfall
Bay,Buur Hakaba,175.655,2010-04-01,rainfall
Bay,Diinsoor,142.226,2010-04-01,rainfall
Bay,Qansax Dheere,139.488,2010-04-01,rainfall
Bakool,Xudur,105.129,2010-04-01,rainfall
Bakool,Ceel Barde,105.864,2010-04-01,rainfall
Bakool,Tayeeglow,108.806,2010-04-01,rainfall
Bakool,Waajid,168.261,2010-04-01,rainfall
Bakool,Rab Dhuure,117.389,2010-04-01,rainfall
Lower Shabelle,Marka,46.523,2010-05-01,rainfall
Lower Shabelle,Afgooye,66.801,2010-05-01,rainfall
Lower Shabelle,Baraawe,65.345,2010-05-01,rainfall
Lower Shabelle,Kurtunwaarey,68.149,2010-05-01,rainfall
Lower Shabelle,Qoryooley,72.854,2010-05-01,rainfall
Lower Shabelle,Sablaale,91.955,2010-05-01,rainfall
Lower Shabelle,Wanla Weyn,47.192,2010-05-01,rainfall
Bay,Baydhaba,43.841,2010-05-01,rainfall
Bay,Buur Hakaba,63.131,2010-05-01,rainfall
Bay,Diinsoor,51.773,2010-05-01,rainfall
Bay,Qansax Dheere,29.072,2010-05-01,rainfall
Bakool,Xudur,41.12,2010-05-01,rainfall
Bakool,Ceel Barde,39.163,2010-05-01,rainfall
Bakool,Tayeeglow,45.297,2010-05-01,rainfall
Bakool,Waajid,31.838,2010-05-01,rainfall
Bakool,Rab Dhuure,33.624,2010-05-01,rainfall
Lower Shabelle,Marka,49.355,2010-06-01,rainfall
Lower Shabelle,Afgooye,42.245,2010-06-01,rainfall
Lower Shabelle,Baraawe,74.961,2010-06-01,rainfall
Lower Shabelle,Kurtunwaarey,61.12,2010-06-01,rainfall
Lower Shabelle,Qoryooley,45.349,2010-06-01,rainfall
Lower Shabelle,Sablaale,71.9,2010-06-01,rainfall
Lower Shabelle,Wanla Weyn,19.549,2010-06-01,rainfall
Bay,Baydhaba,11.89,2010-06-01,rainfall
Bay,Buur Hakaba,30.624,2010-06-01,rainfall
Bay,Diinsoor,37.745,2010-06-01,rainfall
Bay,Qansax Dheere,15.306,2010-06-01,rainfall
Bakool,Xudur,1.407,2010-06-01,rainfall
Bakool,Ceel Barde,1.3,2010-06-01,rainfall
Bakool,Tayeeglow,5.516,2010-06-01,rainfall
Bakool,Waajid,5.079,2010-06-01,rainfall
Bakool,Rab Dhuure,1.225,2010-06-01,rainfall
Lower Shabelle,Marka,36.515,2010-07-01,rainfall
Lower Shabelle,Afgooye,29.865,2010-07-01,rainfall
Lower Shabelle,Baraawe,40.024,2010-07-01,rainfall
Lower Shabelle,Kurtunwaarey,37.986,2010-07-01,rainfall
Lower Shabelle,Qoryooley,33.631,2010-07-01,rainfall
Lower Shabelle,Sablaale,40.148,2010-07-01,rainfall
Lower Shabelle,Wanla Weyn,18.62,2010-07-01,rainfall
Bay,Baydhaba,21.024,2010-07-01,rainfall
Bay,Buur Hakaba,26.634,2010-07-01,rainfall
Bay,Diinsoor,21.537,2010-07-01,rainfall
Bay,Qansax Dheere,13.857,2010-07-01,rainfall
Bakool,Xudur,12.483,2010-07-01,rainfall
Bakool,Ceel Barde,13.053,2010-07-01,rainfall
Bakool,Tayeeglow,34.275,2010-07-01,rainfall
Bakool,Waajid,9.831,2010-07-01,rainfall
Bakool,Rab Dhuure,1.716,2010-07-01,rainfall
Lower Shabelle,Marka,27.7,2010-08-01,rainfall
Lower Shabelle,Afgooye,11.681,2010-08-01,rainfall
Lower Shabelle,Baraawe,28.165,2010-08-01,rainfall
Lower Shabelle,Kurtunwaarey,19.083,2010-08-01,rainfall
Lower Shabelle,Qoryooley,24.024,2010-08-01,rainfall
Lower Shabelle,Sablaale,18.762,2010-08-01,rainfall
Lower Shabelle,Wanla Weyn,5.045,2010-08-01,rainfall
Bay,Baydhaba,14.187,2010-08-01,rainfall
Bay,Buur Hakaba,14.018,2010-08-01,rainfall
Bay,Diinsoor,11.133,2010-08-01,rainfall
Bay,Qansax Dheere,8.08,2010-08-01,rainfall
Bakool,Xudur,8.399,2010-08-01,rainfall
Bakool,Ceel Barde,11.295,2010-08-01,rainfall
Bakool,Tayeeglow,17.154,2010-08-01,rainfall
Bakool,Waajid,7.202,2010-08-01,rainfall
Bakool,Rab Dhuure,2.356,2010-08-01,rainfall
Lower Shabelle,Marka,9.279,2010-09-01,rainfall
Lower Shabelle,Afgooye,7.141,2010-09-01,rainfall
Lower Shabelle,Baraawe,11.6,2010-09-01,rainfall
Lower Shabelle,Kurtunwaarey,11.287,2010-09-01,rainfall
Lower Shabelle,Qoryooley,9.523,2010-09-01,rainfall
Lower Shabelle,Sablaale,14.642,2010-09-01,rainfall
Lower Shabelle,Wanla Weyn,5.781,2010-09-01,rainfall
Bay,Baydhaba,6.365,2010-09-01,rainfall
Bay,Buur Hakaba,9.535,2010-09-01,rainfall
Bay,Diinsoor,9.552,2010-09-01,rainfall
Bay,Qansax Dheere,3.766,2010-09-01,rainfall
Bakool,Xudur,17.09,2010-09-01,rainfall
Bakool,Ceel Barde,8.797,2010-09-01,rainfall
Bakool,Tayeeglow,7.996,2010-09-01,rainfall
Bakool,Waajid,9.975,2010-09-01,rainfall
Bakool,Rab Dhuure,8.044,2010-09-01,rainfall
Lower Shabelle,Marka,12.649,2010-10-01,rainfall
Lower Shabelle,Afgooye,27.511,2010-10-01,rainfall
Lower Shabelle,Baraawe,16.893,2010-10-01,rainfall
Lower Shabelle,Kurtunwaarey,32.863,2010-10-01,rainfall
Lower Shabelle,Qoryooley,29.451,2010-10-01,rainfall
Lower Shabelle,Sablaale,34.851,2010-10-01,rainfall
Lower Shabelle,Wanla Weyn,35.332,2010-10-01,rainfall
Bay,Baydhaba,50.712,2010-10-01,rainfall
Bay,Buur Hakaba,34.755,2010-10-01,rainfall
Bay,Diinsoor,28.129,2010-10-01,rainfall
Bay,Qansax Dheere,49.075,2010-10-01,rainfall
Bakool,Xudur,52.338,2010-10-01,rainfall
Bakool,Ceel Barde,37.612,2010-10-01,rainfall
Bakool,Tayeeglow,25.988,2010-10-01,rainfall
Bakool,Waajid,66.976,2010-10-01,rainfall
Bakool,Rab Dhuure,51.965,2010-10-01,rainfall
Lower Shabelle,Marka,15.213,2010-11-01,rainfall
Lower Shabelle,Afgooye,25.863,2010-11-01,rainfall
Lower Shabelle,Baraawe,14.159,2010-11-01,rainfall
Lower Shabelle,Kurtunwaarey,17.597,2010-11-01,rainfall
Lower Shabelle,Qoryooley,19.917,2010-11-01,rainfall
Lower Shabelle,Sablaale,21.967,2010-11-01,rainfall
Lower Shabelle,Wanla Weyn,14.622,2010-11-01,rainfall
Bay,Baydhaba,16.862,2010-11-01,rainfall
Bay,Buur Hakaba,16.784,2010-11-01,rainfall
Bay,Diinsoor,30.746,2010-11-01,rainfall
Bay,Qansax Dheere,17.138,2010-11-01,rainfall
Bakool,Xudur,4.273,2010-11-01,rainfall
Bakool,Ceel Barde,4.546,2010-11-01,rainfall
Bakool,Tayeeglow,7.117,2010-11-01,rainfall
Bakool,Waajid,9.002,2010-11-01,rainfall
Bakool,Rab Dhuure,6.826,2010-11-01,rainfall
Lower Shabelle,Marka,3.954,2010-12-01,rainfall
Lower Shabelle,Afgooye,7.829,2010-12-01,rainfall
Lower Shabelle,Baraawe,2.307,2010-12-01,rainfall
Lower Shabelle,Kurtunwaarey,3.763,2010-12-01,rainfall
Lower Shabelle,Qoryooley,4.113,2010-12-01,rainfall
Lower Shabelle,Sablaale,4.054,2010-12-01,rainfall
Lower Shabelle,Wanla Weyn,3.802,2010-12-01,rainfall
Bay,Baydhaba,2.854,2010-12-01,rainfall
Bay,Buur Hakaba,3.22,2010-12-01,rainfall
Bay,Diinsoor,3.977,2010-12-01,rainfall
Bay,Qansax Dheere,6.044,2010-12-01,rainfall
Bakool,Xudur,0.664,2010-12-01,rainfall
Bakool,Ceel Barde,0.655,2010-12-01,rainfall
Bakool,Tayeeglow,1.177,2010-12-01,rainfall
Bakool,Waajid,1.994,2010-12-01,rainfall
Bakool,Rab Dhuure,1.152,2010-12-01,rainfall
Lower Shabelle,Marka,0.683,2011-01-01,rainfall
Lower Shabelle,Afgooye,1.204,2011-01-01,rainfall
Lower Shabelle,Baraawe,0.355,2011-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.582,2011-01-01,rainfall
Lower Shabelle,Qoryooley,0.624,2011-01-01,rainfall
Lower Shabelle,Sablaale,0.587,2011-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.551,2011-01-01,rainfall
Bay,Baydhaba,1.016,2011-01-01,rainfall
Bay,Buur Hakaba,0.761,2011-01-01,rainfall
Bay,Diinsoor,0.68,2011-01-01,rainfall
Bay,Qansax Dheere,0.832,2011-01-01,rainfall
Bakool,Xudur,0.494,2011-01-01,rainfall
Bakool,Ceel Barde,0.793,2011-01-01,rainfall
Bakool,Tayeeglow,0.607,2011-01-01,rainfall
Bakool,Waajid,0.554,2011-01-01,rainfall
Bakool,Rab Dhuure,0.396,2011-01-01,rainfall
Lower Shabelle,Marka,0.252,2011-02-01,rainfall
Lower Shabelle,Afgooye,0.762,2011-02-01,rainfall
Lower Shabelle,Baraawe,0.389,2011-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.694,2011-02-01,rainfall
Lower Shabelle,Qoryooley,0.553,2011-02-01,rainfall
Lower Shabelle,Sablaale,0.903,2011-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.065,2011-02-01,rainfall
Bay,Baydhaba,1.009,2011-02-01,rainfall
Bay,Buur Hakaba,1.102,2011-02-01,rainfall
Bay,Diinsoor,1.31,2011-02-01,rainfall
Bay,Qansax Dheere,1.2,2011-02-01,rainfall
Bakool,Xudur,0.567,2011-02-01,rainfall
Bakool,Ceel Barde,1.062,2011-02-01,rainfall
Bakool,Tayeeglow,0.621,2011-02-01,rainfall
Bakool,Waajid,0.87,2011-02-01,rainfall
Bakool,Rab Dhuure,0.878,2011-02-01,rainfall
Lower Shabelle,Marka,2.802,2011-03-01,rainfall
Lower Shabelle,Afgooye,3.315,2011-03-01,rainfall
Lower Shabelle,Baraawe,2.323,2011-03-01,rainfall
Lower Shabelle,Kurtunwaarey,3.792,2011-03-01,rainfall
Lower Shabelle,Qoryooley,3.019,2011-03-01,rainfall
Lower Shabelle,Sablaale,3.397,2011-03-01,rainfall
Lower Shabelle,Wanla Weyn,3.652,2011-03-01,rainfall
Bay,Baydhaba,6.802,2011-03-01,rainfall
Bay,Buur Hakaba,3.42,2011-03-01,rainfall
Bay,Diinsoor,6.678,2011-03-01,rainfall
Bay,Qansax Dheere,10.059,2011-03-01,rainfall
Bakool,Xudur,2.797,2011-03-01,rainfall
Bakool,Ceel Barde,4.554,2011-03-01,rainfall
Bakool,Tayeeglow,4.338,2011-03-01,rainfall
Bakool,Waajid,5.939,2011-03-01,rainfall
Bakool,Rab Dhuure,4.745,2011-03-01,rainfall
Lower Shabelle,Marka,10.12,2011-04-01,rainfall
Lower Shabelle,Afgooye,18.354,2011-04-01,rainfall
Lower Shabelle,Baraawe,12.612,2011-04-01,rainfall
Lower Shabelle,Kurtunwaarey,23.212,2011-04-01,rainfall
Lower Shabelle,Qoryooley,23.154,2011-04-01,rainfall
Lower Shabelle,Sablaale,33.021,2011-04-01,rainfall
Lower Shabelle,Wanla Weyn,25.027,2011-04-01,rainfall
Bay,Baydhaba,46.815,2011-04-01,rainfall
Bay,Buur Hakaba,33.229,2011-04-01,rainfall
Bay,Diinsoor,34.02,2011-04-01,rainfall
Bay,Qansax Dheere,59.23,2011-04-01,rainfall
Bakool,Xudur,31.535,2011-04-01,rainfall
Bakool,Ceel Barde,29.758,2011-04-01,rainfall
Bakool,Tayeeglow,33.772,2011-04-01,rainfall
Bakool,Waajid,52.181,2011-04-01,rainfall
Bakool,Rab Dhuure,46.402,2011-04-01,rainfall
Lower Shabelle,Marka,83.266,2011-05-01,rainfall
Lower Shabelle,Afgooye,113.437,2011-05-01,rainfall
Lower Shabelle,Baraawe,115.723,2011-05-01,rainfall
Lower Shabelle,Kurtunwaarey,127.375,2011-05-01,rainfall
Lower Shabelle,Qoryooley,121.928,2011-05-01,rainfall
Lower Shabelle,Sablaale,127.06,2011-05-01,rainfall
Lower Shabelle,Wanla Weyn,99.578,2011-05-01,rainfall
Bay,Baydhaba,88.294,2011-05-01,rainfall
Bay,Buur Hakaba,128.75,2011-05-01,rainfall
Bay,Diinsoor,105.176,2011-05-01,rainfall
Bay,Qansax Dheere,59.244,2011-05-01,rainfall
Bakool,Xudur,85.988,2011-05-01,rainfall
Bakool,Ceel Barde,76.182,2011-05-01,rainfall
Bakool,Tayeeglow,85.065,2011-05-01,rainfall
Bakool,Waajid,75.285,2011-05-01,rainfall
Bakool,Rab Dhuure,61.916,2011-05-01,rainfall
Lower Shabelle,Marka,25.617,2011-06-01,rainfall
Lower Shabelle,Afgooye,21.98,2011-06-01,rainfall
Lower Shabelle,Baraawe,39.392,2011-06-01,rainfall
Lower Shabelle,Kurtunwaarey,31.537,2011-06-01,rainfall
Lower Shabelle,Qoryooley,26.278,2011-06-01,rainfall
Lower Shabelle,Sablaale,38.733,2011-06-01,rainfall
Lower Shabelle,Wanla Weyn,14.064,2011-06-01,rainfall
Bay,Baydhaba,8.984,2011-06-01,rainfall
Bay,Buur Hakaba,18.864,2011-06-01,rainfall
Bay,Diinsoor,16.385,2011-06-01,rainfall
Bay,Qansax Dheere,5.414,2011-06-01,rainfall
Bakool,Xudur,2.162,2011-06-01,rainfall
Bakool,Ceel Barde,3.604,2011-06-01,rainfall
Bakool,Tayeeglow,4.592,2011-06-01,rainfall
Bakool,Waajid,5.649,2011-06-01,rainfall
Bakool,Rab Dhuure,1.799,2011-06-01,rainfall
Lower Shabelle,Marka,61.539,2011-07-01,rainfall
Lower Shabelle,Afgooye,48.379,2011-07-01,rainfall
Lower Shabelle,Baraawe,62.551,2011-07-01,rainfall
Lower Shabelle,Kurtunwaarey,61.854,2011-07-01,rainfall
Lower Shabelle,Qoryooley,58.317,2011-07-01,rainfall
Lower Shabelle,Sablaale,59.759,2011-07-01,rainfall
Lower Shabelle,Wanla Weyn,26.957,2011-07-01,rainfall
Bay,Baydhaba,24.3,2011-07-01,rainfall
Bay,Buur Hakaba,39.451,2011-07-01,rainfall
Bay,Diinsoor,28.881,2011-07-01,rainfall
Bay,Qansax Dheere,14.955,2011-07-01,rainfall
Bakool,Xudur,12.678,2011-07-01,rainfall
Bakool,Ceel Barde,8.802,2011-07-01,rainfall
Bakool,Tayeeglow,40.831,2011-07-01,rainfall
Bakool,Waajid,9.867,2011-07-01,rainfall
Bakool,Rab Dhuure,1.487,2011-07-01,rainfall
Lower Shabelle,Marka,47.937,2011-08-01,rainfall
Lower Shabelle,Afgooye,20.403,2011-08-01,rainfall
Lower Shabelle,Baraawe,30.343,2011-08-01,rainfall
Lower Shabelle,Kurtunwaarey,35.547,2011-08-01,rainfall
Lower Shabelle,Qoryooley,45.524,2011-08-01,rainfall
Lower Shabelle,Sablaale,23.401,2011-08-01,rainfall
Lower Shabelle,Wanla Weyn,7.993,2011-08-01,rainfall
Bay,Baydhaba,13.78,2011-08-01,rainfall
Bay,Buur Hakaba,17.231,2011-08-01,rainfall
Bay,Diinsoor,12.646,2011-08-01,rainfall
Bay,Qansax Dheere,8.09,2011-08-01,rainfall
Bakool,Xudur,7.981,2011-08-01,rainfall
Bakool,Ceel Barde,10.639,2011-08-01,rainfall
Bakool,Tayeeglow,17.426,2011-08-01,rainfall
Bakool,Waajid,7.229,2011-08-01,rainfall
Bakool,Rab Dhuure,2.381,2011-08-01,rainfall
Lower Shabelle,Marka,6.73,2011-09-01,rainfall
Lower Shabelle,Afgooye,5.512,2011-09-01,rainfall
Lower Shabelle,Baraawe,11.613,2011-09-01,rainfall
Lower Shabelle,Kurtunwaarey,10.328,2011-09-01,rainfall
Lower Shabelle,Qoryooley,7.59,2011-09-01,rainfall
Lower Shabelle,Sablaale,14.26,2011-09-01,rainfall
Lower Shabelle,Wanla Weyn,4.805,2011-09-01,rainfall
Bay,Baydhaba,5.872,2011-09-01,rainfall
Bay,Buur Hakaba,8.818,2011-09-01,rainfall
Bay,Diinsoor,9.063,2011-09-01,rainfall
Bay,Qansax Dheere,3.469,2011-09-01,rainfall
Bakool,Xudur,13.368,2011-09-01,rainfall
Bakool,Ceel Barde,8.403,2011-09-01,rainfall
Bakool,Tayeeglow,6.946,2011-09-01,rainfall
Bakool,Waajid,7.54,2011-09-01,rainfall
Bakool,Rab Dhuure,5.237,2011-09-01,rainfall
Lower Shabelle,Marka,28.185,2011-10-01,rainfall
Lower Shabelle,Afgooye,114.472,2011-10-01,rainfall
Lower Shabelle,Baraawe,48.823,2011-10-01,rainfall
Lower Shabelle,Kurtunwaarey,159.986,2011-10-01,rainfall
Lower Shabelle,Qoryooley,135.64,2011-10-01,rainfall
Lower Shabelle,Sablaale,181.456,2011-10-01,rainfall
Lower Shabelle,Wanla Weyn,230.063,2011-10-01,rainfall
Bay,Baydhaba,279.633,2011-10-01,rainfall
Bay,Buur Hakaba,229.776,2011-10-01,rainfall
Bay,Diinsoor,252.443,2011-10-01,rainfall
Bay,Qansax Dheere,310.693,2011-10-01,rainfall
Bakool,Xudur,241.758,2011-10-01,rainfall
Bakool,Ceel Barde,175.796,2011-10-01,rainfall
Bakool,Tayeeglow,189.781,2011-10-01,rainfall
Bakool,Waajid,274.072,2011-10-01,rainfall
Bakool,Rab Dhuure,205.438,2011-10-01,rainfall
Lower Shabelle,Marka,31.87,2011-11-01,rainfall
Lower Shabelle,Afgooye,93.967,2011-11-01,rainfall
Lower Shabelle,Baraawe,72.453,2011-11-01,rainfall
Lower Shabelle,Kurtunwaarey,115.651,2011-11-01,rainfall
Lower Shabelle,Qoryooley,78.981,2011-11-01,rainfall
Lower Shabelle,Sablaale,192.518,2011-11-01,rainfall
Lower Shabelle,Wanla Weyn,76.721,2011-11-01,rainfall
Bay,Baydhaba,104.934,2011-11-01,rainfall
Bay,Buur Hakaba,118.448,2011-11-01,rainfall
Bay,Diinsoor,225.867,2011-11-01,rainfall
Bay,Qansax Dheere,143.102,2011-11-01,rainfall
Bakool,Xudur,37.434,2011-11-01,rainfall
Bakool,Ceel Barde,37.234,2011-11-01,rainfall
Bakool,Tayeeglow,46.75,2011-11-01,rainfall
Bakool,Waajid,61.066,2011-11-01,rainfall
Bakool,Rab Dhuure,48.965,2011-11-01,rainfall
Lower Shabelle,Marka,12.275,2011-12-01,rainfall
Lower Shabelle,Afgooye,15.06,2011-12-01,rainfall
Lower Shabelle,Baraawe,12.861,2011-12-01,rainfall
Lower Shabelle,Kurtunwaarey,24.501,2011-12-01,rainfall
Lower Shabelle,Qoryooley,20.491,2011-12-01,rainfall
Lower Shabelle,Sablaale,32.03,2011-12-01,rainfall
Lower Shabelle,Wanla Weyn,5.421,2011-12-01,rainfall
Bay,Baydhaba,20.98,2011-12-01,rainfall
Bay,Buur Hakaba,24.173,2011-12-01,rainfall
Bay,Diinsoor,36.641,2011-12-01,rainfall
Bay,Qansax Dheere,33.526,2011-12-01,rainfall
Bakool,Xudur,2.504,2011-12-01,rainfall
Bakool,Ceel Barde,2.405,2011-12-01,rainfall
Bakool,Tayeeglow,2.561,2011-12-01,rainfall
Bakool,Waajid,10.823,2011-12-01,rainfall
Bakool,Rab Dhuure,5.871,2011-12-01,rainfall
Lower Shabelle,Marka,0.685,2012-01-01,rainfall
Lower Shabelle,Afgooye,1.204,2012-01-01,rainfall
Lower Shabelle,Baraawe,0.355,2012-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.586,2012-01-01,rainfall
Lower Shabelle,Qoryooley,0.622,2012-01-01,rainfall
Lower Shabelle,Sablaale,0.591,2012-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.548,2012-01-01,rainfall
Bay,Baydhaba,0.898,2012-01-01,rainfall
Bay,Buur Hakaba,0.75,2012-01-01,rainfall
Bay,Diinsoor,0.69,2012-01-01,rainfall
Bay,Qansax Dheere,0.79,2012-01-01,rainfall
Bakool,Xudur,0.411,2012-01-01,rainfall
Bakool,Ceel Barde,0.686,2012-01-01,rainfall
Bakool,Tayeeglow,0.588,2012-01-01,rainfall
Bakool,Waajid,0.485,2012-01-01,rainfall
Bakool,Rab Dhuure,0.329,2012-01-01,rainfall
Lower Shabelle,Marka,0.403,2012-02-01,rainfall
Lower Shabelle,Afgooye,0.797,2012-02-01,rainfall
Lower Shabelle,Baraawe,0.389,2012-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.715,2012-02-01,rainfall
